0;435;17.8841;0.02433368;897;2;2;0;0
1;8;-0.778;0.0944066;1478;0;0;18;4.824999
2;218;-1.451992;0.02547873;1943;0;1;0;0
3;21;-0.83;0.03362641;2010;0;0;2;4.624999
4;52;8.628006;0.03559701;2497;1;0;0;3.924996
5;219;9.536001;0.02621173;2952;1;5;2;0
6;224;-0.8520002;0.2498823;3481;1;5;0;0
7;222;-6.855998;0.03354466;4157;0;4;0;0
8;5;-0.766;0.01186782;4643;0;0;28;4.875
9;234;7.48398;0.02852844;5008;1;5;0;0
10;89;8.918014;0.03417832;5331;1;0;0;2.924992
11;400;9.22011;0.01880168;5752;1;5;0;0
12;38;8.360001;0.02946891;6242;1;0;0;4.149997
13;224;9.132016;0.03873663;6544;1;2;0;0
14;231;8.296033;0.03498139;6881;1;1;0;0
15;123;18.03203;0.02135152;7292;2;0;0;2.074989
16;221;8.932051;0.03357622;7769;1;4;0;0
17;38;-1.132;0.01285868;8185;0;0;0;4.149997
18;14;-0.802;0.01444334;8317;0;0;10;4.649999
19;43;-1.152;0.02615193;9024;0;0;0;4.099997
20;219;9.128036;0.01949578;9511;1;5;0;0
21;19;-1.41;0.0266118;9912;0;0;12;4.524998
22;157;18.25002;0.1528262;10514;2;0;0;1.449989
23;205;7.858044;0.02458856;11048;1;0;0;0.29999
24;179;18.51604;0.01991324;11295;2;0;0;0.8999897
25;24;-3.83;0.0398964;11891;0;0;8;4.499998
26;24;-1.03;0.02511815;12315;0;0;8;4.399998
27;219;9.332006;0.02079663;12724;1;5;0;0
28;216;8.144046;0.02441388;13453;1;5;0;0
29;231;2.923997;0.0296541;13927;1;2;6;0
30;408;5.000039;0.0173664;14368;1;5;0;0
31;102;-3.145997;0.026639;15062;0;0;0;2.824992
32;54;-5.692003;0.0176194;15411;0;0;0;3.799995
33;231;19.08405;0.02034207;15692;2;5;0;0
34;231;8.884053;0.01890419;16366;1;4;0;0
35;297;5.294024;0.01589326;17010;1;0;0;1.274989
36;84;8.734015;0.02025712;17167;1;0;0;3.049993
37;29;-1.857999;0.01692779;17767;0;0;0;4.324997
38;28;-0.896;0.01037911;18052;0;0;8;4.374998
