0;481;6,511997;0;1906;1;0;26;3,149427
1;474;16,34811;0;3796;2;0;0;3,25782
2;1258;4,971984;0;6312;1;5;0;0
3;1194;5,228004;0;8666;1;5;0;0
4;576;16,33214;0;10482;2;0;0;2,599981
5;608;15,81216;0;11130;2;0;0;2,552787
6;1180;14,91233;0;12686;2;2,5;0;0
7;653;6,216107;0;14323;1;0;18;2,11285
8;1194;5,228004;0;15541;1;5;0;0
9;723;5,748091;0;17393;1;0;0;1,719146
10;710;6,184096;0;18121;1;0;0;2,052934
11;271;7,156059;0;18997;1;0;2;3,807971
12;752;6,016088;0;20772;1;0;0;1,850534
13;415;7,380099;0;21841;1;0;0;3,215946
14;366;17,17209;0;23430;2;0;0;3,417751
15;1203;14,41998;0;25006;2;2,5;0;0
16;1160;5,364009;0;27326;1;5;28;0
17;514;6,584098;0;28039;1;0;10;2,752084
18;281;7,312015;0;29102;1;0;14;3,748996
19;727;5,340042;0;29924;1;0;20;1,572159
20;222;7,156031;0;31150;1;0;8;3,915009
21;18;-3,802;0;32253;0;0;0;4,904884
22;22;-3,818;0;33466;0;0;0;4,901933
23;959;14,40826;0;34650;2;0;0;1,24809
24;1290;4,843984;0;37230;1;5;0;0
25;1264;14,95202;0;39629;2;5;0;0
26;1510;11,332;0;41187;2;0;0;1,411027
27;1120;14,35231;0;42472;2;0;0;0,679343
28;20;-3,81;0;43801;0;0;0;4,908906
29;388;15,8341;0;44614;2;0;0;3,449932
30;1188;3,684015;0;45836;1;0;30;0,3343998
31;31;-3,854;0;47123;0;0;0;4,873028
32;914;14,98019;0;48141;2;0;0;1,287838
33;1278;14,90434;0;49794;2;5;0;0
34;484;7,088091;0;50781;1;0;0;3,022743
35;1115;5,748018;0;53011;1;5;0;0
36;1234;14,48413;0;54754;2;2,5;0;0
37;718;5,172096;0;56640;1;0;0;1,854937
38;547;15,86014;0;57242;2;0;0;2,624909
39;1186;5,260006;0;58810;1;5;0;0
40;1222;5,115999;0;61254;1;5;30;0
41;732;16,10019;0;63195;2;0;0;1,930801
42;106;8,796011;0;64473;1;0;8;4,540734
43;531;16,90414;0;65812;2;0;0;2,790003
44;38;7,418;0;67025;1;0;12;4,836109
45;1150;5,404012;0;69224;1;5;0;0
46;489;6,088097;0;70869;1;0;0;2,876214
47;1197;5,216005;0;72089;1;5;0;0
48;1225;5,103956;0;74539;1;5;0;0
49;1171;15,32406;0;76492;2;5;0;0
50;1242;5,035997;0;77767;1;5;0;0
51;1230;5,083992;0;80227;1;5;0;0
52;1239;5,047994;0;82222;1;5;0;0
53;877;4,536066;0;84964;1;0;0;1,342282
54;1229;15,09231;0;87422;2;5;0;0
55;1081;3,720033;0;89281;1;0;26;0,3749573
56;1150;15,40832;0;91040;2;5;0;0
57;448;17,04011;0;92689;2;0;0;3,043916
58;439;16,2921;0;94285;2;0;0;3,091981
59;41;-3,894;0;95498;0;0;18;4,819927
60;1151;5,20399;0;96683;1;4;0;0
61;371;16,56409;0;97779;2;0;0;3,334905
62;1076;15,7043;0;99931;2;5;0;0
63;770;14,96803;0;101302;2;0;0;1,640027
64;406;16,4241;0;102859;2;0;0;3,22212
65;1217;14,55232;0;104948;2;2;0;0
66;551;16,04014;0;106337;2;0;0;2,712724
67;1159;14,98013;0;107537;2;3;0;0
68;621;5,560116;0;108180;1;0;0;2,401963
69;1235;15,06835;0;109659;2;5;0;0
70;1147;5,619991;0;111953;1;5;10;0
71;1143;15,43632;0;114052;2;5;0;0
72;509;6,596121;0;114893;1;0;0;2,786804
73;1143;11,70632;0;117256;2;0;0;0,315846
74;581;15,72415;0;117891;2;0;0;2,635966
75;730;5,516095;0;118978;1;0;12;2,031955
76;510;6,59212;0;120719;1;0;0;2,907917
77;1235;15,06834;0;122424;2;5;0;0
78;385;16,70409;0;123956;2;0;0;3,31122
79;619;5,802111;0;125778;1;0;0;2,493175
80;679;16,11615;0;126681;2;0;0;2,321143
81;297;7,836074;0;128206;1;0;0;3,756193
82;1183;15,27631;0;129681;2;5;0;0
83;1152;14,42015;0;131586;2;2,5;0;0
