0;1469;4,127929;0;1527;1;5;0;0
1;657;16,40817;0;2245;2;0;0;2,484344
2;339;7,668081;0;4005;1;0;0;3,434882
3;139;15,92603;0;4253;2;0;10;4,28959
4;599;13,88214;0;5446;2;0;0;1,819056
5;119;16,00603;0;5792;2;0;10;4,33392
6;58;6,78801;0;5967;1;0;0;4,666672
7;191;15,86804;0;7267;2;0;0;3,959953
8;429;7,316082;0;7773;1;0;0;3,089918
9;160;6,380012;0;7983;1;0;0;4,243994
10;475;14,37811;0;8477;2;0;0;2,93021
11;500;15,34009;0;8994;2;0;0;2,842822
12;128;5,762013;0;9161;1;0;0;4,418142
13;184;16,28803;0;9658;2;0;0;4,067062
14;1029;2,158041;0;10741;1;0;0;0,4996092
15;974;12,38206;0;12054;2;0;0;0,3500622
16;179;5,558017;0;12247;1;0;0;4,169999
17;701;14,22019;0;13972;2;0;0;0,5328952
18;678;14,51619;0;14667;2;0;0;1,601926
19;856;13,96199;0;15539;2;0;0;0,4448915
20;745;3,294092;0;16300;1;0;0;0,7207475
21;98;16,63202;0;16539;2;0;0;4,239001
22;151;6,416025;0;16703;1;0;28;4,113062
23;64;6,018012;0;16779;1;0;28;4,628105
24;281;17,12004;0;17185;2;0;0;3,202943
25;414;16,2801;0;17634;2;0;0;2,608157
26;314;15,76808;0;18081;2;0;0;2,907027
27;357;14,85008;0;18629;2;0;0;2,568948
28;79;17,45402;0;18953;2;0;0;4,391996
29;27;6,912002;0;19186;1;0;0;4,778916
30;343;7,072079;0;19587;1;0;0;3,088093
31;1044;15,04829;0;20659;2;1;0;0
32;374;7,144098;0;22066;1;0;0;2,787282
33;564;14,77616;0;22666;2;0;0;1,471825
34;598;6,452065;0;23326;1;0;0;1,214059
35;342;7,280079;0;23726;1;0;0;4,241896
36;609;16,04217;0;24352;2;0;0;0,906409
37;11;-2,282;0;24376;0;0;12;4,899778
38;121;17,64802;0;24691;2;0;0;4,043202
39;738;5,288097;0;25481;1;0,5;30;0
40;517;16,96014;0;26286;2;0;0;1,533049
41;854;16,79613;0;27153;2;5;0;0
42;84;7,038009;0;27309;1;0;0;4,406469
43;11;-2,282;0;27332;0;0;12;4,899345
44;95;7,190011;0;27436;1;0;0;4,354017
45;789;13,10422;0;28274;2;0;0;3,661253
46;67;6,752012;0;28443;1;0;0;4,509255
47;294;15,84808;0;28748;2;0;0;3,001564
48;204;8,208054;0;28958;1;0;0;2,829949
49;61;18,83001;0;29190;2;0;16;3,96906
50;230;16,85006;0;29462;2;0;0;2,690672
51;416;13,33011;0;29922;2;0;0;2,67751
52;511;16,47214;0;30447;2;0;0;1,047735
53;655;27,59618;0;31327;3;5;0;0
54;169;16,34804;0;31510;2;0;0;3,737087
55;50;7,566009;0;31572;1;0;0;4,599048
56;598;6,256088;0;32180;1;0;0;2,084057
57;36;9,318007;0;32224;1;0;30;4,668491
58;171;17,08604;0;32405;2;0;0;3,653199
59;91;7,402014;0;32509;1;0;0;4,11808
60;154;18,61603;0;32697;2;0;0;3,647613
61;483;15,83813;0;33215;2;0;0;1,036298
62;123;7,682022;0;33703;1;0;10;3,677011
63;723;17,3202;0;34646;2;5;0;0
64;201;15,47405;0;34898;2;0;0;3,864409
65;65;6,964011;0;34985;1;0;30;4,62206
66;39;8,318001;0;35288;1;0;0;4,691956
67;676;17,30419;0;36036;2;5;0;0
68;72;18,39401;0;36122;2;0;10;4,248882
69;34;8,888005;0;36215;1;0;28;4,674316
70;184;16,28804;0;37172;2;0;0;3,445583
71;546;34,84815;0;38256;4;0;0;0,7792799
72;72;17,49002;0;38461;2;0;10;4,430008
73;58;7,888007;0;38529;1;0;0;4,554169
74;144;17,35203;0;39270;2;0;0;3,577615
75;356;17,21209;0;39822;2;0;0;1,329042
76;36;9,114005;0;40229;1;0;0;4,335977
77;57;8,292008;0;40568;1;0;0;3,989932
78;400;16,17011;0;40975;2;0;0;0,6730909
79;32;9,334003;0;41105;1;0;0;4,483288
80;557;17,78014;0;41672;2;5;0;0
81;40;7,810003;0;41719;1;0;30;4,611887
82;509;14,80014;0;42277;2;0;0;0,8584484
83;464;18,35613;0;42767;2;5;0;0
84;24;7,670003;0;43171;1;0;8;4,621971
85;109;8,996025;0;43313;1;0;0;4,641474
86;585;15,24205;0;43925;2;0;0;1,403514
87;31;8,900003;0;43975;1;0;0;4,657829
88;161;18,79204;0;44164;2;0;0;3,737622
89;126;8,332019;0;44333;1;0;0;3,676039
90;176;8,320045;0;44520;1;0;0;3,269391
91;23;8,624002;0;44560;1;0;30;4,618539
