0;981;36,09224;4;5;30;1,687941
1;1594;32,65237;4;4;22;4,292871
2;1249;30,24417;4;5;14;0,7802023
3;1688;31,88429;4;5;24;2,355944
4;544;14,85608;2;0;18;2,943016
5;1430;31,72431;4;4;30;3,241053
6;1319;33,94819;4;5;6;3,061894
7;1116;35,9603;4;5;30;0,5979657
8;28;-3,842;0;0;30;4,889964
9;929;31,92412;4;3;30;1,254074
10;1324;33,92836;4;5;10;2,630917
11;1361;31,20826;4;2;18;4,431018
12;861;15,59219;2;0;12;1,457672
13;23;-3,822;0;0;30;4,901331
14;1205;23,01999;3;2;30;0
15;462;14,43007;2;0;30;3,072091
16;1046;36,03626;4;5;26;0,8223468
17;806;36,79218;4;5;30;1,787651
18;1273;18,35613;3;5;30;0
19;1387;23,29634;3;1;10;0
20;827;35,7122;4;5;28;1,743152
21;31;-3,854;0;0;30;4,873897
22;505;17,21208;2;0;30;2,966935
23;1678;33,1323;4;1;24;1,919909
24;25;-3,83;0;0;30;4,893153
25;1022;36,13219;4;5;28;1,022109
26;844;-7,105971;0;0;30;1,689997
27;1264;23,17623;3;1;30;0
28;1102;13,83613;2;0;18;3,947976
29;31;-3,854;0;0;30;4,862066
30;522;4,736047;1;0;18;2,705846
31;1151;34,82414;4;5;30;4,364099
32;1154;25,60024;3;5;4;0
33;941;36,25222;4;5;0;1,126013
34;1126;33,72413;4;5;12;0,4399902
35;1025;34,34027;4;5;24;4,408999
36;1322;32,74427;4;4;0;3,077142
37;1042;34,92224;4;3,5;24;0,7753093
38;1825;22,33649;3;2;0;0
39;708;13,44603;2;0;22;2,182004
40;25;-3,83;0;0;30;4,898064
41;522;4,186053;1;0;30;2,893105
42;66;-3,994;0;0;30;4,733865
43;214;-1,836;0;0;28;4,13056
44;917;15,36014;2;0;30;1,291929
45;877;35,52018;4;5;28;1,428116
46;939;35,87626;4;2;30;2,352934
47;766;11,7881;2;0;26;1,696087
48;1099;36,02821;4;5;30;4,413901
49;32;-3,858;0;0;30;4,871033
50;1191;14,25611;2;4;6;0
51;1153;33,82819;4;4;18;2,5969
52;855;36,0082;4;2;30;1,313039
53;993;36,24825;4;5;30;0,7460369
54;1157;22,42007;3;4;10;0
55;934;31,30014;4;5;22;0,9700159
56;862;37,18024;4;5;30;4,515895
57;1071;31,95226;4;5;8;0,6600291
58;796;35,83619;4;5;20;1,630077
59;768;34,56812;4;4;30;1,69005
60;1157;21,81604;3;1;24;0
61;1200;29,64815;4;5;8;4,317995
62;907;32,81223;4;5;26;1,076941
63;938;34,87623;4;3;22;0,9620956
64;1894;30,88008;4;5;24;1,152949
65;1344;34,85229;4;5;26;3,69894
66;922;32,94815;4;3;8;1,031102
67;45;-3,91;0;0;30;4,804972
68;58;-3,962;0;0;30;4,742974
