0;382;8.688079;0.01938681;801;1;4;0;0
1;258;4.996038;0.01694716;1613;1;4;0;0
2;274;2.352016;0.01412484;2186;1;1;0;0
3;179;8.354012;0.02632342;2797;1;0;0;1.309702
4;27;-1.088;0.005010548;3318;0;0;2;4.364025
5;26;-0.85;0.01198933;3812;0;0;10;4.41299
6;11;-0.79;0.02833515;4118;0;0;18;4.737896
7;433;8.476111;0.0171165;4701;1;5;0;0
8;24;8.770002;0.01757954;5628;1;0;2;4.412967
9;436;8.072065;0.01182746;6308;1;3;0;0
10;57;8.442009;0.01407154;6785;1;0;0;3.765932
11;298;9.016075;0.01719229;7324;1;5;0;0
12;100;8.858;0.01213034;7911;1;0;0;2.787935
13;428;18.29612;0.03465828;8431;2;5;0;0
14;216;6.15198;0.01518124;10015;1;5;0;0
15;259;8.968036;0.012358;10579;1;5;0;0
16;374;8.916079;0.01580959;11117;1;5;0;0
17;33;-1.112;0.02647844;11704;0;0;4;4.28792
18;133;17.98404;0.02917279;12088;2;0;0;2.516467
19;275;8.716051;0.01484937;12684;1;3.5;0;0
20;233;4.092041;0.01675808;13473;1;5;0;0
21;82;8.930013;0.03131516;13730;1;0;0;3.435411
22;53;9.250003;0.01497981;13911;1;0;0;3.912978
23;274;3.739979;0.03032189;14644;1;3;0;0
24;264;7.167984;0.01966045;15203;1;1;0;0
25;66;8.248005;0.01413937;15622;1;0;0;3.708888
26;235;3.308015;0.01367074;16136;1;0;0;0.534301
27;473;16.82802;0.01342307;16641;2;3;0;0
28;266;18.94407;0.02725234;17193;2;5;0;0
29;36;-1.124;0.01253391;17928;0;0;0;4.213124
30;370;4.744024;0.03277979;18795;1;5;0;0
31;74;8.728012;0.01619047;19372;1;0;0;3.263902
32;22;9.170003;0.004907425;19653;1;0;16;4.564003
33;272;19.12406;0.01213842;20542;2;5;0;0
34;264;9.356033;0.01451637;21399;1;5;0;0
35;6;-0.77;0.01135622;21920;0;0;22;4.862757
36;253;5.808045;0.01940584;22545;1;4;0;0
37;31;-1.104;0.01508269;23068;0;0;12;4.406438
38;538;8.260104;0.01405512;23820;1;5;0;0
39;7;-0.774;0.02749892;24595;0;0;20;4.862857
40;81;-3.061996;0.145377;25506;0;0;0;3.261749
41;378;7.700012;0.01916105;26474;1;5;0;0
42;85;8.684012;0.02157851;26649;1;0;0;3.485249
43;23;-3.825999;0.02475665;27186;0;0;2;4.486849
44;282;9.080068;0.01230662;28209;1;5;0;0
45;43;-1.913998;0.01972097;29190;0;0;0;4.038924
46;184;2.711993;0.01755993;29782;1;0;0;1.580744
47;42;-4.898002;0.02548788;30349;0;0;0;4.189236
48;79;8.912013;0.02086371;30486;1;0;0;3.840223
49;281;18.69604;0.01793669;31584;2;3;0;0
50;50;8.824004;0.01447883;32248;1;0;0;3.874996
51;309;8.972053;0.1040436;32803;1;5;0;0
52;40;-2.897998;0.02102485;33412;0;0;0;4.064064
53;43;8.340008;0.01984833;33656;1;0;0;4.013248
54;162;7.864032;0.02033497;34199;1;0;0;2.157025
55;40;9.302009;0.008330252;35054;1;0;0;4.087858
56;417;7.748081;0.09431902;35617;1;5;0;0
57;51;9.054005;0.01011204;36199;1;0;0;3.889153
58;38;-0.898;0.0175778;37223;0;0;0;4.264034
59;146;8.132019;0.01638134;37783;1;0;0;2.415971
60;416;6.952036;0.01549194;38319;1;3;0;0
61;277;4.535969;0.02342001;38855;1;1;0;0
62;49;9.266011;0.01438902;39416;1;0;0;3.938874
63;45;8.332006;0.01329187;40226;1;0;0;3.93904
64;7;-0.774;0.0110744;40263;0;0;28;4.849999
65;13;-0.798;0.01841109;41008;0;0;16;4.739006
66;398;8.412089;0.01846013;41565;1;5;0;0
67;15;-0.806;0.01858215;42344;0;0;16;4.664081
68;113;8.060024;0.01844532;42781;1;0;0;2.568308
69;47;8.678008;0.01986406;43520;1;0;0;4.174997
70;14;-0.802;0.147731;44097;0;0;12;4.749999
71;167;6.764004;0.01870143;44672;1;0;0;2.507707
72;272;9.12004;0.0152096;45313;1;5;0;0
73;20;-2.514;0.0255982;46008;0;0;16;4.564157
74;51;8.308002;0.01251025;46911;1;0;0;3.866908
75;8;-1.012;0.0104543;47508;0;0;18;4.861081
76;404;6.600029;0.01633363;48112;1;5;0;0
77;146;8.644001;0.02164445;48634;1;0;0;2.219721
78;201;8.65805;0.01331498;49352;1;0;0;1.237862
79;692;9.084192;0.01743839;50442;2;3;0;0
80;32;8.934006;0.1177341;50564;1;0;0;4.377923
81;279;18.01202;0.02671865;51256;2;0;0;0.873043
82;296;16.63606;0.01677209;51868;2;4;0;0
83;61;-1.374;0.009851511;52414;1;0;0;3.757984
84;13;-0.798;0.1503117;52950;0;0;16;4.714017
85;9;-0.782;0.02163141;53661;0;0;26;4.787196
86;7;-0.774;0.005736229;53751;0;0;22;4.838936
87;552;7.804047;0.01804227;54315;1;4;0;0
88;34;9.084004;0.1267748;54941;1;0;4;4.260924
89;8;-0.974;0.01963997;55715;0;0;24;4.888974
90;313;18.96008;0.02548527;56236;2;5;0;0
91;302;3.236013;0.02551836;57524;1;1;0;0
92;10;-0.786;0.007976204;58504;0;0;20;4.763079
93;4;-0.762;0.007401194;59123;0;0;26;4.912835
94;306;18.78408;0.01539829;59656;2;5;0;0
95;193;17.74405;0.01599291;60445;2;0;0;1.776295
96;130;8.55003;0.01465212;61034;1;0;0;2.538051
97;5;-0.608;0.007422779;61279;0;0;30;4.887805
98;7;-0.774;0.01052293;61864;0;0;28;4.837978
99;236;7.772054;0.01749692;62325;1;0;0;3.286492
100;356;7.788072;0.01641245;62853;1;5;0;0
101;272;4.139998;0.01984156;63470;1;5;0;0
102;263;4.967984;0.02293821;64003;1;5;0;0
103;11;-0.436;0.009475071;64801;0;0;26;4.762891
104;253;6.958045;0.02560633;65143;1;0;0;1.795528
105;46;7.582006;0.01175286;65246;1;0;0;4.165322
106;287;16.82607;0.01671988;65798;2;0;0;0
107;538;1.946013;0.02331464;66729;1;0;0;0.6994182
108;102;7.108023;0.1683571;67335;1;0;0;3.025554
109;55;-1.004;0.01593958;67845;0;0;0;3.843772
