0;1607;31,60437;4;4;2;3,576097
1;1416;1,155953;1;4;0;0
2;421;7,340065;1;0;20;3,314265
3;1537;34,2844;4;5;12;2,669121
4;1610;34,18827;4;5;20;2,052011
5;1885;33,096;4;5;18;1,167214
6;1452;34,4203;4;4;0;2,76269
7;989;35,86423;4;4;0;0,7348294
8;1423;32,74018;4;5;30;3,716989
9;1129;21,71618;3;5;20;0
10;1159;35,78827;4;5;26;3,509058
11;999;36,02812;4;5;2;0,9079851
12;25;-3,83;0;0;30;4,896976
13;1463;34,1803;4;4;14;3,237103
14;1390;34,89613;4;3;30;2,125051
15;1203;15,00033;2;4;0;0
16;1331;34,92831;4;4;30;3,346873
17;685;11,74997;2;0;14;2,016034
18;851;33,03607;4;2;6;1,117881
19;1069;25,94016;3;5;20;0
20;648;14,78618;2;0;0;1,773929
21;380;7,504051;1;0;26;3,195539
22;61;-3,974;0;0;30;4,738047
23;1433;31,91634;4;1;12;4,21197
24;28;-3,842;0;0;30;4,893069
25;954;-4,795977;0;0;30;1,184348
26;1323;4,915943;1;5;2;0
27;1298;14,43191;2;3;22;0
28;988;32,28425;4;5;30;2,109083
29;3062;24,4207;4;4;18;2,898906
30;1372;33,94817;4;1;16;1,31834
31;31;-3,854;0;0;30;4,873028
32;1858;32,82008;4;3;22;2,157839
33;690;-6,489979;0;0;0;2,299124
34;1233;24,88417;3;4;14;0
35;66;-3,79;0;0;30;4,724923
36;856;3,96596;1;0;0;1,509063
37;1168;12,56029;2;4;26;0
38;891;15,46407;2;0;0;1,141952
39;10;-0,628;0;0;30;4,954934
40;297;-2,167996;0;0;30;3,774012
41;732;-3,907977;0;0;30;1,930801
42;196;-3,964001;0;0;30;4,152994
43;868;15,56412;2;0;30;1,419953
44;1307;31,41622;4;5;20;0,3905768
45;1078;1,378009;1;0;10;0,3080398
46;1265;35,56819;4;5;22;0,1379092
47;1672;32,54425;4;4;30;1,214984
48;363;4,822093;1;0;28;3,514
49;1002;11,82421;2;0;14;0,6869726
50;178;-1,692;0;0;30;4,281956
51;868;-10,19008;0;0;14;1,456933
52;1239;5,251952;1;5;22;0
53;2380;16,94028;3;4;28;0
54;464;4,976054;1;0;30;3,087127
55;1167;25,36026;3;4;0;0
56;1690;30,88821;4;5;20;2,134971
57;1452;32,63226;4;4;20;2,044035
58;1316;31,57624;4;3;0;2,73307
59;33;-3,312;0;0;30;4,853926
60;1268;33,16429;4;4;24;3,819953
61;1090;12,86394;2;5;10;0
62;74;8,924;1;0;30;4,655015
63;1049;23,05598;3;0;6;0,4309092
64;1943;32,4804;4;3;12;3,681968
65;863;-5,87797;0;0;10;1,431018
66;850;3,981979;1;0;0;1,436147
67;517;14,76011;2;0;30;2,76792
68;1660;31,00013;4;2;6;1,950024
69;244;6,056;1;0;20;3,988973
70;574;11,99002;2;0;30;2,480177
71;1822;20,93616;3;5;6;0
72;985;36,48427;4;5;10;0,863028
73;1220;-12,04805;0;4;24;0
74;1235;25,27615;3;5;10;0
75;1668;30,78817;4;4;10;2,464047
76;1294;21,31029;3;0;6;3,374031
77;463;-2,627993;0;0;30;4,158029
78;1657;33,41234;4;2;30;1,585981
79;1268;15,14014;2;5;0;0
80;1266;22,97213;3;4;22;0
81;972;35,34422;4;1;30;1,032232
82;1183;15,27623;2;5;24;0
83;2229;28,92817;4;5;22;0,9719723
84;556;4,608032;1;0;18;2,663327
